MoSi4
41.66
4
E     f1    f2
15291.8000  19.43412  0.25146
15539.1000  19.42244  0.24413
15790.4000  19.41024  0.23701
16045.8000  19.39746  0.23009
16305.4000  19.38388  0.22337
16569.1000  19.36950  0.21685
16837.1000  19.35400  0.21051
17109.4000  19.33724  0.20435
17386.1000  19.31874  0.19837
17667.4000  19.29802  0.19256
17953.1000  19.27458  0.18691
18243.5000  19.24724  0.18143
18538.6000  19.21446  0.17610
18838.4000  19.17334  0.17093
19143.1000  19.11842  0.16590
19452.7000  19.03616  0.16102
19767.4000  18.87450  0.15628
19999.4000  17.32571  0.15292
19999.6000  17.32575  0.78575
20087.1000  18.69742  0.78027
20412.0000  19.02230  0.76048
20742.1000  19.14888  0.74110
21077.6000  19.22964  0.72211
21418.5000  19.28892  0.70353
21765.0000  19.33562  0.68533
22117.0000  19.37394  0.66752
22474.7000  19.40616  0.65011
22838.2000  19.43374  0.63307
23207.6000  19.45768  0.61641
23583.0000  19.47874  0.60012
23964.4000  19.49744  0.58420
24352.0000  19.51396  0.56865
24745.9000  19.52878  0.55346
25146.2000  19.54214  0.53861
25552.9000  19.55412  0.52412
25966.2000  19.56492  0.50997
26386.1000  19.57466  0.49616
26812.9000  19.58352  0.48268
27246.6000  19.59152  0.46952
27687.3000  19.59872  0.45669
28135.1000  19.60532  0.44417
28590.2000  19.61126  0.43196
29052.6000  19.61662  0.42005
29522.5000  19.62176  0.40844
30000.0000  19.62582  0.39712
